session_id,user_id,movie_id,watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,location_country,is_download,has_rated
session_047948,user_04007,movie_0568,2024-03-02,Mobile,74.9,39.3,stopped,SD,Canada,True,0
session_047949,user_04643,movie_0703,2024-09-17,Tablet,93.2,44.8,started,4K,USA,False,0
session_047951,user_04614,movie_0564,2025-01-07,Mobile,32.2,91.1,completed,HD,USA,True,0
session_047952,user_02750,movie_0960,2025-04-16,Laptop,96.9,75.3,completed,HD,USA,True,0
session_047953,user_08436,movie_0914,2024-06-29,Laptop,51.2,88.6,started,HD,USA,False,0
session_047954,user_08201,movie_0867,2025-10-01,Mobile,185.3,41.6,stopped,4K,USA,False,0
session_047955,user_03655,movie_0946,2025-04-25,Desktop,50.6,93.4,stopped,HD,USA,False,0
session_047957,user_05440,movie_0834,2024-03-07,Desktop,68.2,37.5,started,4K,USA,False,0
session_047958,user_02371,movie_0932,2025-08-09,Laptop,59.8,8.7,started,SD,USA,False,1
session_047959,user_02604,movie_0406,2025-03-18,Smart TV,101.0,49.1,stopped,SD,USA,False,0
session_047962,user_07566,movie_0135,2024-07-30,Laptop,78.0,77.5,stopped,4K,USA,True,0
session_047963,user_08585,movie_0652,2025-06-12,Tablet,6.1,21.8,paused,HD,USA,True,0
session_047964,user_01252,movie_0079,2025-04-01,Tablet,50.5,74.3,started,HD,Canada,False,1
session_047966,user_09359,movie_0752,2024-09-05,Tablet,211.4,11.8,completed,4K,USA,False,0
session_047967,user_07572,movie_0136,2024-01-10,Mobile,51.2,8.7,completed,4K,USA,False,0
session_047968,user_03008,movie_0407,2024-10-28,Tablet,44.0,80.7,stopped,SD,USA,False,0
session_047969,user_07814,movie_0628,2025-09-14,Desktop,111.1,53.9,paused,HD,USA,True,0
session_047970,user_07207,movie_0653,2024-09-22,Desktop,19.7,11.4,started,4K,USA,False,0
session_047971,user_08385,movie_0353,2024-06-10,Laptop,97.3,84.5,paused,Ultra HD,USA,False,1
session_047974,user_04198,movie_0775,2024-03-16,Laptop,24.4,6.6,completed,4K,Canada,False,0
session_047975,user_08855,movie_0580,2025-10-23,Laptop,163.3,54.5,completed,HD,Canada,False,0
session_047978,user_04258,movie_0393,2024-08-15,Tablet,15.0,64.9,started,HD,USA,False,0
session_047979,user_04774,movie_0531,2024-05-23,Smart TV,23.5,0.6,paused,SD,USA,False,0
session_047981,user_03954,movie_0193,2024-01-02,Smart TV,25.1,49.4,stopped,HD,USA,False,0
session_047982,user_02295,movie_0235,2024-05-04,Laptop,124.6,59.1,stopped,HD,USA,False,0
session_047983,user_06318,movie_0836,2025-05-20,Laptop,74.5,92.0,completed,Ultra HD,USA,False,0
session_047984,user_03468,movie_0466,2024-01-15,Laptop,90.5,99.4,completed,HD,Canada,False,1
session_047989,user_06806,movie_0028,2025-06-17,Tablet,74.6,54.5,stopped,4K,USA,False,0
session_047990,user_04072,movie_0989,2024-08-15,Smart TV,194.3,22.7,paused,HD,Canada,False,0
session_047991,user_07740,movie_0518,2024-09-01,Smart TV,103.5,55.9,completed,SD,USA,False,0
session_047992,user_01149,movie_0300,2024-03-07,Laptop,12.7,51.0,started,HD,Canada,False,1
session_047993,user_08233,movie_0795,2024-02-22,Mobile,78.9,45.2,stopped,HD,USA,True,0
session_047994,user_06481,movie_0368,2025-03-31,Laptop,51.2,86.1,stopped,HD,USA,False,0
session_047995,user_03757,movie_0558,2025-09-26,Smart TV,76.1,16.4,stopped,HD,USA,False,0
session_047996,user_07409,movie_0004,2025-02-12,Laptop,18.1,18.5,started,HD,USA,False,0
session_047997,user_07262,movie_0343,2025-10-14,Desktop,51.2,26.7,started,HD,USA,False,0
session_047999,user_03797,movie_0045,2025-12-05,Smart TV,51.2,96.6,started,HD,USA,False,0
session_048001,user_08277,movie_0826,2025-08-15,Mobile,42.7,61.7,started,4K,Canada,False,0
session_048004,user_05371,movie_0792,2025-11-18,Mobile,12.9,54.0,started,4K,USA,False,0
session_048005,user_02640,movie_0480,2024-11-26,Desktop,47.3,62.2,paused,4K,USA,False,0
session_048006,user_09223,movie_0075,2025-10-29,Smart TV,9.7,29.1,paused,4K,USA,False,1
session_048007,user_07688,movie_0414,2025-11-07,Smart TV,28.4,98.9,paused,HD,USA,False,0
session_048008,user_00931,movie_0635,2025-12-30,Mobile,81.1,71.2,started,HD,Canada,False,0
session_048009,user_01822,movie_0730,2025-03-19,Desktop,114.4,73.3,started,SD,USA,True,0
session_048016,user_09874,movie_0345,2025-11-22,Tablet,60.0,44.6,started,HD,USA,False,1
session_048017,user_01925,movie_0212,2025-04-10,Smart TV,45.7,43.1,started,SD,Canada,False,0
session_048018,user_02441,movie_0138,2025-12-10,Tablet,33.0,96.3,started,HD,Canada,False,0
session_048020,user_03443,movie_0110,2024-04-20,Mobile,91.8,37.2,paused,HD,USA,True,0
session_048021,user_01208,movie_0385,2024-02-14,Desktop,90.7,21.7,started,HD,USA,False,0
session_048022,user_09359,movie_0300,2024-09-24,Smart TV,68.5,35.4,completed,HD,USA,False,0
session_048025,user_08355,movie_0716,2025-09-08,Mobile,66.0,51.6,paused,4K,Canada,True,0
session_048026,user_04648,movie_0660,2024-03-22,Laptop,51.2,0.6,completed,HD,USA,False,0
session_048027,user_07403,movie_0844,2025-04-05,Smart TV,51.2,45.7,started,4K,Canada,False,0
session_048028,user_09276,movie_0700,2024-12-06,Laptop,21.9,61.8,stopped,4K,Canada,True,0
session_048030,user_03787,movie_0172,2024-10-23,Smart TV,51.4,81.0,paused,HD,Canada,False,1
session_048031,user_08630,movie_0656,2025-10-12,Smart TV,51.2,67.1,stopped,HD,USA,False,0
session_048035,user_09431,movie_0892,2025-12-23,Desktop,53.4,73.4,started,4K,USA,False,0
session_048041,user_08108,movie_0637,2025-12-06,Desktop,66.3,49.8,paused,4K,USA,False,1
session_048043,user_02823,movie_0864,2025-04-09,Tablet,61.7,4.3,paused,4K,USA,True,0
session_048044,user_09026,movie_0087,2025-07-23,Mobile,85.9,23.7,stopped,HD,USA,False,0
session_048045,user_01501,movie_0940,2025-03-21,Mobile,98.8,80.9,paused,4K,USA,False,0
session_048047,user_04322,movie_0013,2024-06-06,Mobile,49.4,40.3,paused,HD,USA,False,0
session_048049,user_06834,movie_0039,2025-04-19,Tablet,51.2,50.4,stopped,HD,USA,False,0
session_048051,user_03148,movie_0107,2025-07-04,Laptop,103.7,92.7,stopped,4K,USA,False,1
session_048052,user_04612,movie_0141,2024-04-21,Tablet,71.7,73.1,paused,4K,USA,True,1
session_048056,user_03720,movie_0305,2024-06-09,Mobile,56.3,38.8,paused,Ultra HD,Canada,False,0
session_048057,user_06095,movie_0945,2025-01-24,Laptop,109.5,72.2,started,HD,USA,False,0
session_048058,user_02066,movie_0688,2024-07-08,Smart TV,22.1,49.8,paused,HD,USA,False,0
session_048059,user_04381,movie_0808,2025-02-22,Mobile,37.3,54.0,completed,4K,USA,False,0
session_048060,user_04746,movie_0542,2024-05-20,Mobile,88.9,96.3,stopped,SD,USA,False,0
session_048061,user_08186,movie_0684,2025-02-04,Tablet,160.2,49.8,started,4K,Canada,False,1
session_048065,user_00256,movie_0676,2025-12-02,Smart TV,51.2,72.8,started,SD,Canada,False,1
session_048070,user_00179,movie_0166,2024-08-17,Tablet,40.1,68.5,paused,HD,Canada,False,1
session_048071,user_07613,movie_0135,2025-11-04,Desktop,51.2,89.5,paused,4K,Canada,True,0
session_048072,user_07940,movie_0075,2025-06-04,Laptop,69.2,94.9,stopped,HD,USA,False,0
session_048073,user_05523,movie_0763,2025-11-18,Smart TV,58.0,40.6,completed,HD,Canada,False,0
session_048074,user_04184,movie_0203,2025-02-12,Smart TV,29.6,78.8,completed,4K,USA,False,1
session_048075,user_06238,movie_0724,2025-11-09,Smart TV,52.4,48.2,paused,Ultra HD,USA,False,0
session_048076,user_04941,movie_0289,2025-07-22,Mobile,11.3,47.5,started,SD,USA,False,0
session_048078,user_08246,movie_0836,2025-02-10,Tablet,95.3,30.7,stopped,HD,Canada,False,1
session_048080,user_03631,movie_0394,2025-01-10,Laptop,43.8,17.2,completed,HD,USA,False,1
session_048081,user_06904,movie_0934,2024-11-22,Laptop,38.0,37.5,stopped,4K,Canada,True,0
session_048082,user_06774,movie_0936,2024-02-24,Smart TV,51.2,56.5,started,HD,USA,False,0
session_048086,user_00317,movie_0023,2025-07-14,Smart TV,238.7,82.5,stopped,HD,USA,False,1
session_048087,user_06245,movie_0563,2024-02-17,Smart TV,51.2,0.4,stopped,HD,USA,False,0
session_048088,user_03552,movie_0827,2024-01-14,Laptop,54.8,24.7,stopped,4K,Canada,False,0
session_048090,user_02918,movie_0403,2024-12-16,Desktop,92.4,25.5,completed,Ultra HD,USA,False,0
session_048091,user_07793,movie_0136,2025-03-23,Smart TV,18.4,72.2,stopped,Ultra HD,USA,False,0
session_048093,user_08340,movie_0338,2024-08-27,Laptop,120.0,17.3,completed,4K,USA,False,0
session_048096,user_07575,movie_0816,2024-09-11,Desktop,43.1,99.3,paused,HD,USA,False,0
session_048097,user_02629,movie_0073,2024-07-13,Smart TV,5.8,49.8,completed,4K,USA,False,1
session_048100,user_01210,movie_0777,2024-02-09,Desktop,76.7,35.5,started,4K,USA,False,0
session_048102,user_09760,movie_0510,2025-06-29,Tablet,131.9,55.3,stopped,HD,USA,False,0
session_048106,user_04053,movie_0062,2024-07-02,Tablet,61.1,49.2,stopped,SD,USA,False,1
session_048107,user_03036,movie_0088,2025-09-21,Laptop,51.2,19.5,completed,HD,USA,False,1
session_048108,user_03249,movie_0408,2025-03-23,Desktop,33.0,50.5,started,4K,USA,False,1
session_048109,user_03874,movie_0032,2024-11-28,Desktop,68.2,10.6,completed,HD,Canada,True,0
session_048110,user_08715,movie_0033,2024-06-06,Smart TV,141.6,34.2,paused,4K,USA,False,0
session_048112,user_05606,movie_0465,2025-10-17,Smart TV,100.4,88.6,paused,4K,USA,True,0
session_048113,user_02707,movie_0090,2025-10-25,Desktop,17.9,22.7,started,HD,USA,False,0
session_048114,user_02533,movie_0685,2024-05-25,Tablet,31.7,79.6,paused,4K,USA,False,0
session_048116,user_03509,movie_0002,2024-02-08,Desktop,8.1,41.2,paused,4K,USA,False,0
session_048117,user_00195,movie_0194,2025-09-23,Tablet,26.5,39.0,paused,4K,USA,True,0
session_048119,user_03026,movie_0277,2024-01-11,Laptop,39.0,62.8,started,HD,Canada,True,0
session_048121,user_02538,movie_0662,2025-06-29,Tablet,20.7,68.8,started,4K,USA,True,0
session_048123,user_08308,movie_0833,2024-03-21,Tablet,70.4,80.5,paused,HD,USA,False,0
session_048124,user_05715,movie_0288,2024-07-21,Mobile,46.4,8.4,started,HD,USA,False,0
session_048125,user_06276,movie_0925,2024-12-10,Tablet,115.1,18.6,paused,Ultra HD,USA,False,0
session_048126,user_09464,movie_0581,2024-04-11,Desktop,167.6,18.0,completed,HD,USA,False,1
session_048128,user_01435,movie_0921,2025-06-25,Tablet,51.2,15.9,completed,HD,Canada,False,0
session_048129,user_01903,movie_0534,2025-09-15,Desktop,48.3,67.5,stopped,4K,USA,False,0
session_048130,user_03024,movie_0069,2025-01-19,Tablet,39.6,49.8,completed,HD,Canada,False,0
session_048131,user_07058,movie_0765,2024-05-14,Laptop,53.5,93.5,stopped,HD,USA,False,1
session_048132,user_06814,movie_0436,2024-09-11,Smart TV,43.0,88.1,paused,SD,USA,False,1
session_048133,user_06063,movie_0757,2025-08-30,Smart TV,17.9,87.6,stopped,Ultra HD,Canada,True,1
session_048135,user_06519,movie_0280,2024-01-19,Desktop,35.5,35.8,paused,4K,USA,False,0
session_048137,user_04394,movie_0993,2025-10-24,Tablet,51.2,32.4,started,Ultra HD,USA,False,0
session_048139,user_07225,movie_0687,2024-02-21,Mobile,51.2,49.8,completed,HD,USA,True,0
session_048140,user_02927,movie_0341,2025-06-04,Mobile,43.0,49.8,stopped,4K,Canada,False,0
session_048142,user_06005,movie_0267,2025-04-07,Mobile,17.8,66.1,completed,4K,USA,False,1
session_048146,user_00786,movie_0614,2024-03-04,Tablet,51.2,98.4,started,4K,USA,False,0
session_048147,user_01801,movie_0573,2024-12-28,Laptop,96.2,31.1,started,HD,Canada,True,0
session_048149,user_07237,movie_0594,2025-02-14,Smart TV,78.3,32.6,stopped,HD,USA,False,1
session_048150,user_08553,movie_0172,2025-06-30,Tablet,51.2,95.3,stopped,4K,Canada,False,0
session_048152,user_03398,movie_0759,2025-10-06,Laptop,107.4,97.0,stopped,HD,USA,True,0
session_048153,user_01227,movie_0460,2025-10-10,Desktop,20.2,65.7,paused,HD,Canada,False,1
session_048154,user_02641,movie_0241,2024-11-30,Smart TV,64.0,29.0,started,HD,USA,False,0
session_048157,user_05912,movie_0783,2024-07-11,Desktop,39.5,73.9,completed,HD,Canada,False,0
session_048160,user_09993,movie_0633,2025-11-13,Tablet,18.7,13.0,started,4K,USA,False,0
session_048161,user_07236,movie_0261,2024-02-07,Tablet,116.8,94.1,completed,HD,Canada,False,0
session_048162,user_07294,movie_0897,2025-03-21,Desktop,50.2,80.8,paused,SD,USA,False,0
session_048163,user_09609,movie_0806,2024-11-18,Tablet,51.2,61.3,completed,HD,USA,False,1
session_048167,user_05939,movie_0779,2024-04-14,Laptop,25.5,66.1,paused,HD,Canada,False,1
session_048168,user_01962,movie_0073,2024-09-12,Mobile,51.2,8.6,started,HD,USA,False,1
session_048169,user_06948,movie_0044,2024-09-08,Tablet,21.2,20.2,stopped,4K,Canada,False,1
session_048171,user_09833,movie_0583,2025-12-31,Mobile,51.2,5.0,started,4K,USA,False,0
session_048174,user_06563,movie_0447,2024-11-10,Desktop,41.7,10.5,completed,4K,USA,True,0
session_048175,user_04712,movie_0026,2024-11-28,Desktop,94.9,19.2,stopped,HD,USA,False,1
session_048177,user_09893,movie_0993,2025-06-06,Mobile,97.1,35.8,started,HD,USA,False,1
session_048178,user_05576,movie_0295,2024-11-28,Smart TV,54.8,58.5,paused,4K,USA,False,0
session_048180,user_04630,movie_0485,2025-02-11,Smart TV,61.2,34.5,completed,HD,Canada,False,1
session_048181,user_09285,movie_0713,2025-03-26,Tablet,37.2,44.1,stopped,SD,USA,False,0
session_048182,user_01605,movie_0215,2024-01-29,Smart TV,63.9,70.3,paused,HD,USA,False,0
session_048183,user_09462,movie_0764,2025-10-06,Smart TV,52.4,75.1,started,Ultra HD,USA,True,0
session_048184,user_06507,movie_0734,2024-10-27,Mobile,9.2,49.8,started,HD,USA,False,0
session_048185,user_00531,movie_0548,2024-06-29,Mobile,78.7,69.7,paused,HD,USA,False,1
session_048186,user_02791,movie_0513,2024-05-30,Smart TV,51.2,10.9,paused,HD,USA,False,0
session_048187,user_01253,movie_0052,2025-01-18,Laptop,16.1,4.3,completed,HD,Canada,False,0
session_048192,user_06387,movie_0934,2025-10-28,Tablet,108.7,73.2,completed,SD,USA,False,0
session_048195,user_02487,movie_0323,2025-05-17,Laptop,63.5,50.4,paused,HD,Canada,False,0
session_048196,user_02844,movie_0490,2024-10-24,Mobile,29.3,58.7,paused,HD,Canada,False,0
session_048197,user_07790,movie_0263,2025-02-22,Mobile,31.6,5.4,completed,HD,USA,False,0
session_048198,user_09923,movie_0381,2024-09-13,Tablet,113.1,8.8,stopped,SD,USA,False,0
session_048199,user_03239,movie_0264,2024-02-01,Tablet,24.4,20.6,stopped,HD,USA,False,0
session_048201,user_05285,movie_0680,2025-05-28,Smart TV,51.2,49.8,paused,HD,USA,False,0
session_048202,user_02690,movie_0810,2025-11-12,Mobile,51.2,22.4,started,SD,Canada,False,1
session_048205,user_06955,movie_0736,2024-09-11,Desktop,53.1,4.3,started,HD,Canada,False,0
session_048206,user_07264,movie_0416,2024-04-10,Mobile,37.2,67.2,stopped,4K,USA,False,1
session_048208,user_07051,movie_0603,2025-02-13,Laptop,91.5,10.1,stopped,HD,USA,False,0
session_048211,user_07871,movie_0373,2025-11-16,Tablet,55.1,4.1,paused,4K,Canada,False,0
session_048212,user_01343,movie_0695,2025-11-25,Mobile,38.8,73.0,stopped,Ultra HD,USA,False,0
session_048213,user_01655,movie_0884,2024-06-29,Tablet,203.4,76.9,paused,HD,Canada,False,0
session_048214,user_04754,movie_0652,2024-12-19,Desktop,51.2,68.8,started,HD,USA,False,0
session_048217,user_09181,movie_0597,2025-12-07,Tablet,38.2,90.8,completed,4K,USA,False,0
session_048218,user_01078,movie_0123,2025-09-30,Smart TV,31.1,49.8,paused,HD,Canada,False,1
session_048219,user_00122,movie_0903,2025-05-03,Smart TV,7.8,19.6,completed,SD,Canada,False,0
session_048220,user_03196,movie_0906,2025-03-10,Laptop,31.3,67.8,started,SD,USA,False,0
session_048223,user_09026,movie_0165,2024-07-28,Smart TV,46.5,92.5,paused,HD,USA,False,1
session_048225,user_02070,movie_0961,2025-07-01,Smart TV,156.4,17.1,completed,SD,USA,False,1
session_048226,user_05396,movie_0938,2024-09-16,Desktop,18.8,79.5,stopped,Ultra HD,USA,True,1
session_048229,user_08600,movie_0497,2024-03-15,Smart TV,51.2,15.1,stopped,HD,Canada,False,0
session_048230,user_06443,movie_0313,2025-11-02,Mobile,101.3,49.8,stopped,SD,USA,True,1
session_048231,user_06421,movie_0220,2024-05-25,Tablet,111.6,41.8,started,HD,USA,False,1
session_048233,user_02320,movie_0787,2025-04-01,Laptop,113.5,75.0,started,HD,USA,False,1
session_048234,user_03240,movie_0544,2025-10-21,Desktop,51.2,95.5,paused,4K,USA,False,1
session_048235,user_07957,movie_0650,2025-11-19,Laptop,111.0,47.0,started,Ultra HD,USA,True,0
session_048236,user_05556,movie_0850,2025-01-16,Laptop,94.2,76.3,completed,4K,USA,False,0
session_048237,user_01893,movie_0904,2025-07-27,Tablet,68.5,73.4,started,Ultra HD,Canada,False,0
session_048238,user_06408,movie_0400,2025-07-21,Mobile,68.1,74.6,stopped,4K,USA,True,0
session_048239,user_03839,movie_0372,2024-01-30,Mobile,27.6,13.4,completed,HD,USA,False,0
session_048240,user_07510,movie_0163,2024-07-19,Smart TV,44.5,77.6,paused,4K,USA,False,0
session_048241,user_01490,movie_0748,2024-02-21,Smart TV,20.3,49.0,paused,HD,USA,False,0
session_048242,user_04010,movie_0358,2024-11-14,Smart TV,45.7,44.4,started,4K,USA,False,1
session_048243,user_01822,movie_0826,2024-02-17,Laptop,31.2,17.7,paused,HD,USA,False,0
session_048244,user_01273,movie_0241,2024-12-24,Tablet,29.5,49.8,completed,SD,USA,False,0
session_048245,user_08889,movie_0721,2024-09-01,Mobile,58.4,13.2,started,HD,USA,False,1
session_048249,user_02842,movie_0535,2025-01-10,Mobile,13.0,68.1,paused,4K,USA,False,1
session_048250,user_07942,movie_0666,2024-05-10,Laptop,13.5,70.1,paused,SD,Canada,False,0
session_048251,user_02365,movie_0872,2024-01-05,Tablet,35.5,95.9,paused,4K,USA,True,0
session_048252,user_05364,movie_0311,2025-02-17,Tablet,51.2,41.1,started,SD,Canada,False,0
session_048253,user_01118,movie_0112,2024-06-09,Tablet,25.2,87.5,stopped,HD,USA,False,0
session_048254,user_07448,movie_0762,2025-04-15,Smart TV,44.6,95.8,paused,HD,USA,True,0
session_048258,user_04339,movie_0182,2024-12-21,Laptop,78.4,37.9,completed,HD,USA,True,0
session_048259,user_05484,movie_0568,2024-01-27,Desktop,20.1,84.7,paused,HD,USA,False,1
session_048260,user_03720,movie_0429,2025-09-04,Tablet,634.7,29.2,stopped,4K,Canada,True,0
session_048261,user_07232,movie_0327,2025-05-08,Desktop,80.2,49.8,paused,4K,USA,False,0
session_048262,user_09047,movie_0524,2024-11-12,Tablet,42.6,4.5,paused,Ultra HD,USA,False,0
session_048263,user_02355,movie_0759,2025-06-10,Desktop,51.2,68.8,stopped,4K,USA,False,0
session_048264,user_04043,movie_0662,2025-07-25,Laptop,51.2,94.7,started,HD,USA,False,0
session_048267,user_09905,movie_0358,2024-12-22,Tablet,25.6,69.8,paused,HD,USA,False,0
session_048268,user_06741,movie_0176,2024-04-06,Laptop,121.5,29.5,stopped,HD,Canada,False,0
session_048269,user_00672,movie_0206,2024-03-07,Desktop,13.2,28.4,stopped,4K,USA,False,0
session_048270,user_00694,movie_0711,2024-06-13,Desktop,102.8,42.7,paused,HD,USA,True,0
session_048272,user_05977,movie_0595,2024-11-17,Laptop,69.4,5.5,paused,4K,USA,False,0
session_048274,user_03298,movie_0679,2024-06-17,Mobile,112.4,17.3,completed,HD,USA,True,0
session_048277,user_04369,movie_0475,2025-08-28,Smart TV,28.6,58.8,completed,HD,Canada,True,0
session_048278,user_03024,movie_0785,2025-04-26,Smart TV,15.6,22.6,paused,4K,Canada,False,0
session_048280,user_09402,movie_0366,2024-06-15,Smart TV,65.7,1.9,stopped,HD,USA,False,1
session_048281,user_09132,movie_0843,2025-09-01,Smart TV,109.9,2.5,stopped,Ultra HD,USA,False,0
session_048284,user_09523,movie_0323,2025-02-16,Smart TV,64.5,43.5,stopped,HD,USA,False,0
session_048287,user_05050,movie_0680,2024-03-23,Desktop,60.2,77.6,stopped,HD,Canada,False,0
session_048289,user_02743,movie_0132,2025-11-09,Laptop,44.9,91.8,paused,HD,USA,False,0
session_048290,user_01097,movie_0953,2025-12-19,Smart TV,7.5,28.4,completed,HD,USA,False,0
session_048291,user_08192,movie_0621,2025-06-01,Tablet,36.0,42.4,completed,HD,Canada,False,0
session_048293,user_02104,movie_0125,2025-02-26,Tablet,53.6,66.6,started,4K,USA,False,0
session_048294,user_02743,movie_0059,2024-11-19,Laptop,71.4,33.3,stopped,4K,USA,False,0
session_048295,user_04730,movie_0213,2024-10-31,Smart TV,60.9,40.3,completed,4K,Canada,True,0
session_048296,user_04300,movie_0281,2025-08-03,Smart TV,51.2,53.4,started,HD,Canada,False,1
session_048298,user_08208,movie_0385,2024-03-01,Laptop,54.7,47.8,started,HD,Canada,False,0
session_048300,user_05998,movie_0750,2024-07-30,Mobile,77.6,27.2,started,HD,USA,False,0
session_048301,user_05675,movie_0480,2024-07-29,Desktop,41.3,26.2,completed,HD,USA,False,0
session_048302,user_04175,movie_0741,2025-06-27,Desktop,67.6,76.0,started,HD,Canada,False,0
