search_id,user_id,search_query,search_date,results_returned,device_type,search_duration_seconds,had_typo,used_filters,location_country,clicked
search_011255,user_02842,cooking shows,2024-11-18,91,Laptop,20.0,True,False,USA,1
search_011256,user_09743,animated shows,2024-01-18,90,Tablet,81.7,True,False,USA,0
search_011257,user_09076,best movies 2024,2025-12-13,81,Mobile,5.0,True,False,Canada,0
search_011258,user_08728,stand up comedy,2025-07-11,74,Smart TV,20.3,False,False,Canada,0
search_011259,user_05034,animated shows,2024-07-30,27,Smart TV,9.6,False,False,USA,0
search_011261,user_04354,biographies,2025-04-12,44,Tablet,20.6,False,False,Canada,1
search_011262,user_01415,war movies,2024-04-13,92,Laptop,8.0,False,False,Canada,1
search_011263,user_05939,halloween movies,2025-02-28,44,Tablet,21.4,False,False,Canada,1
search_011264,user_06830,new releases,2024-08-13,94,Tablet,5.2,False,False,Canada,0
search_011265,user_05785,award winning documentaries,2024-10-06,46,Laptop,9.0,False,False,Canada,0
search_011266,user_06923,drama series,2024-08-01,95,Mobile,5.3,False,False,USA,1
search_011268,user_06857,romantic comedies,2025-11-18,67,Laptop,19.5,False,True,USA,1
search_011269,user_04550,true crime,2024-12-23,31,Mobile,41.3,False,False,USA,1
search_011270,user_00275,animated shows,2025-08-06,40,Laptop,24.3,False,False,USA,1
search_011272,user_07373,halloween movies,2025-05-29,14,Laptop,25.8,True,False,Canada,0
search_011275,user_08083,superhero movies,2024-03-14,13,Mobile,44.8,False,False,USA,1
search_011276,user_01061,animated shows,2024-03-17,85,Laptop,7.8,False,False,Canada,1
search_011280,user_07068,sci-fi,2024-03-15,82,Laptop,21.0,False,True,USA,0
search_011281,user_03475,christmas movies,2025-08-30,81,Tablet,17.1,False,False,Canada,1
search_011282,user_09733,cooking shows,2024-05-28,98,Tablet,1.8,False,True,USA,1
search_011283,user_02224,family movies,2024-03-18,4,Laptop,39.3,False,False,USA,0
search_011284,user_06669,documentaries,2025-09-18,3,Mobile,25.2,False,False,USA,1
search_011285,user_04943,short episodes under 30 minutes,2025-02-07,44,Tablet,15.5,True,False,USA,1
search_011286,user_00538,documentaries,2024-01-19,63,Smart TV,32.1,False,False,USA,1
search_011287,user_05272,superhero movies,2025-05-15,4,Tablet,11.9,False,True,USA,0
search_011289,user_09021,music documentaries,2025-10-17,96,Tablet,15.8,False,True,Canada,1
search_011292,user_02730,trending now,2025-10-26,51,Smart TV,28.3,True,True,Canada,1
search_011293,user_04759,series with only one season,2024-01-16,52,Mobile,44.9,False,False,Canada,1
search_011294,user_02403,thriller series,2025-06-17,46,Tablet,17.3,False,False,USA,1
search_011295,user_00330,movies like stranger things,2025-06-28,29,Laptop,43.4,False,False,USA,0
search_011296,user_03137,travel documentaries,2025-04-24,60,Smart TV,25.0,False,False,USA,1
search_011297,user_09692,superhero movies,2025-01-28,63,Laptop,18.2,False,False,Canada,1
search_011300,user_03619,short episodes under 30 minutes,2025-08-26,57,Smart TV,18.1,False,False,Canada,1
search_011303,user_07976,movies like stranger things,2025-01-13,6,Tablet,16.8,False,False,USA,0
search_011304,user_09543,korean drama,2024-04-12,17,Tablet,26.5,False,False,Canada,0
search_011305,user_01624,classic movies,2025-09-23,61,Mobile,16.8,False,True,USA,0
search_011311,user_08822,drama series,2024-11-12,13,Tablet,32.7,False,True,USA,0
search_011312,user_05197,horror movies,2024-02-17,32,Mobile,7.9,False,False,USA,1
search_011313,user_07491,halloween movies,2024-11-15,32,Laptop,16.8,False,False,Canada,1
search_011315,user_07915,true crime,2025-12-20,65,Smart TV,27.3,False,False,Canada,1
search_011316,user_09000,christmas movies,2025-02-13,87,Smart TV,11.3,False,False,USA,1
search_011317,user_03549,music documentaries,2025-03-12,6,Tablet,41.9,False,False,Canada,0
search_011318,user_03868,comedy shows,2025-05-19,86,Smart TV,4.7,False,False,Canada,1
search_011319,user_09833,family movies,2024-04-24,1,Tablet,34.9,True,False,USA,0
search_011320,user_07352,superhero movies,2025-12-01,33,Mobile,10.5,False,False,USA,0
search_011323,user_04705,trending now,2024-05-12,47,Smart TV,50.1,False,False,Canada,0
search_011324,user_07941,drama series,2025-04-15,20,Laptop,14.2,False,False,USA,1
search_011325,user_06948,korean drama,2025-08-24,58,Mobile,5.6,True,False,USA,0
search_011326,user_00037,stand up comedy,2024-10-28,28,Laptop,17.3,False,False,Canada,1
search_011327,user_01432,travel documentaries,2025-07-12,91,Mobile,10.5,False,False,USA,1
search_011329,user_06502,travel documentaries,2024-08-08,3,Tablet,38.6,False,True,Canada,0
search_011330,user_05581,family movies,2024-01-26,78,Mobile,8.0,False,False,USA,0
search_011332,user_04756,documentaries,2025-01-05,51,Smart TV,14.2,False,False,USA,1
search_011336,user_06566,horror movies,2024-05-08,16,Laptop,19.0,False,False,USA,0
search_011337,user_01612,cooking shows,2025-03-30,63,Smart TV,10.7,True,True,USA,1
search_011338,user_07581,war movies,2025-02-25,87,Laptop,27.3,False,True,USA,1
search_011340,user_06985,short episodes under 30 minutes,2025-03-01,32,Tablet,3.4,False,False,USA,1
search_011341,user_02437,movies based on true stories,2024-04-06,61,Mobile,13.4,False,False,USA,0
search_011342,user_01430,travel documentaries,2025-10-06,80,Mobile,40.5,False,False,Canada,0
search_011343,user_05693,shows with strong female leads,2024-05-04,73,Smart TV,22.4,False,False,USA,1
search_011345,user_00128,superhero movies,2025-04-28,64,Laptop,8.4,False,True,USA,0
search_011347,user_07894,korean drama,2025-09-28,26,Laptop,17.8,False,True,USA,1
search_011349,user_09841,stand up comedy,2025-03-16,7,Tablet,1.3,False,False,USA,0
search_011351,user_01704,korean drama,2025-03-28,1,Mobile,45.3,False,False,Canada,0
search_011354,user_09406,action movies,2025-03-15,34,Tablet,10.5,False,False,USA,0
search_011355,user_06844,stand up comedy,2024-11-11,51,Laptop,3.9,False,False,Canada,1
search_011356,user_08026,classic movies,2024-10-08,5,Mobile,45.6,False,True,USA,0
search_011357,user_04674,action movies,2025-10-09,34,Tablet,54.3,False,False,Canada,1
search_011358,user_04858,true crime,2025-06-14,9,Laptop,29.7,False,False,USA,1
search_011362,user_08891,sci-fi,2024-11-12,30,Smart TV,3.3,True,False,USA,1
search_011363,user_01507,classic movies,2024-08-24,16,Tablet,35.7,False,False,USA,1
search_011365,user_03165,trending now,2024-10-05,57,Smart TV,30.1,False,False,Canada,1
search_011366,user_09002,cooking shows,2025-05-15,41,Mobile,78.9,False,False,Canada,1
search_011367,user_07803,biographies,2025-04-11,85,Laptop,20.1,False,False,USA,1
search_011369,user_05902,comedy shows,2024-06-03,78,Tablet,13.8,False,True,Canada,0
search_011370,user_07742,superhero movies,2024-06-16,89,Smart TV,32.5,False,False,USA,1
search_011372,user_01615,halloween movies,2025-12-23,80,Mobile,4.0,False,True,USA,1
search_011373,user_01434,travel documentaries,2025-11-04,100,Smart TV,9.3,False,False,USA,1
search_011374,user_07346,movies like stranger things,2025-09-23,79,Tablet,54.7,True,False,USA,1
search_011375,user_04041,superhero movies,2024-04-25,57,Mobile,22.6,True,False,USA,0
search_011376,user_01480,korean drama,2025-07-27,76,Smart TV,7.1,False,False,Canada,0
search_011377,user_05220,documentaries,2024-02-18,18,Tablet,47.1,False,True,USA,0
search_011379,user_03501,halloween movies,2024-08-06,47,Mobile,65.4,False,True,USA,1
search_011381,user_02778,documentaries,2025-03-31,71,Tablet,39.0,True,True,USA,1
search_011382,user_08101,halloween movies,2025-06-01,36,Tablet,16.9,False,False,Canada,0
search_011383,user_09574,travel documentaries,2025-06-12,54,Mobile,55.1,False,False,Canada,1
search_011384,user_01583,award winning documentaries,2024-06-07,64,Tablet,28.2,False,False,Canada,0
search_011386,user_05610,movies based on true stories,2024-12-28,95,Tablet,52.2,False,False,USA,1
search_011387,user_06181,action movies,2024-01-23,51,Tablet,5.3,True,False,USA,0
search_011389,user_01911,comedy shows,2025-01-10,98,Smart TV,26.2,False,False,USA,0
search_011390,user_00499,movies like stranger things,2025-03-10,0,Tablet,24.7,False,False,USA,0
search_011391,user_02744,horror movies,2025-05-09,9,Tablet,20.2,False,False,Canada,1
search_011392,user_00546,christmas movies,2024-05-12,9,Smart TV,14.3,False,False,Canada,0
search_011394,user_00541,music documentaries,2024-03-04,95,Smart TV,45.3,False,False,Canada,1
search_011395,user_03180,cooking shows,2024-06-16,95,Laptop,10.8,False,False,USA,0
search_011396,user_07507,true crime,2025-03-22,71,Laptop,8.5,False,False,USA,0
search_011397,user_06328,korean drama,2024-04-11,61,Smart TV,66.9,False,False,Canada,1
search_011398,user_03406,romantic comedies,2024-01-27,78,Tablet,15.8,False,False,USA,0
search_011400,user_06200,sci-fi,2024-01-26,12,Mobile,39.1,False,True,Canada,1
search_011401,user_09443,christmas movies,2025-12-02,5,Mobile,51.1,False,False,USA,0
search_011403,user_08443,documentaries,2024-05-23,81,Smart TV,5.8,False,False,USA,0
search_011404,user_00497,war movies,2024-12-28,44,Tablet,11.1,False,False,USA,1
search_011405,user_04843,halloween movies,2025-12-20,83,Mobile,23.5,False,False,USA,0
search_011406,user_03963,new releases,2024-11-29,58,Tablet,41.8,False,True,USA,0
search_011407,user_02228,korean drama,2025-07-12,72,Laptop,10.0,False,True,Canada,0
search_011408,user_07425,music documentaries,2025-09-05,12,Mobile,6.9,False,False,USA,0
search_011410,user_06989,music documentaries,2025-11-03,42,Mobile,30.2,False,False,Canada,0
search_011411,user_04478,halloween movies,2025-05-20,82,Tablet,11.7,False,False,USA,1
search_011412,user_08417,netflix originals,2025-06-22,14,Laptop,9.1,False,True,Canada,0
search_011414,user_05736,drama series,2025-06-11,91,Tablet,22.8,True,False,USA,0
search_011419,user_02090,comedy shows,2025-10-17,77,Tablet,7.1,False,True,USA,0
search_011420,user_01560,biographies,2025-06-03,37,Smart TV,10.3,False,False,USA,1
search_011421,user_07127,short episodes under 30 minutes,2024-10-11,7,Tablet,7.3,False,False,USA,1
search_011422,user_02149,action movies,2025-08-10,24,Tablet,11.0,False,False,USA,1
search_011423,user_00677,war movies,2024-01-20,15,Laptop,33.4,False,False,USA,1
search_011424,user_06850,christmas movies,2025-02-28,46,Smart TV,20.6,False,True,USA,1
search_011426,user_05120,action movies,2025-07-18,8,Mobile,22.9,True,True,USA,1
search_011427,user_00431,trending now,2024-03-20,45,Laptop,23.1,False,False,USA,0
search_011428,user_05350,award winning documentaries,2024-03-26,56,Laptop,27.0,False,True,Canada,1
search_011429,user_01983,korean drama,2024-07-01,14,Mobile,11.7,False,False,USA,1
search_011430,user_02490,animated shows,2025-12-24,79,Tablet,9.5,True,False,USA,0
search_011432,user_06672,biographies,2024-03-04,23,Tablet,33.2,True,True,USA,1
search_011434,user_04646,romantic comedies,2025-12-29,97,Mobile,11.2,False,True,Canada,1
search_011435,user_07986,true crime,2025-04-22,22,Smart TV,48.5,False,True,USA,0
search_011436,user_09264,music documentaries,2025-05-23,30,Tablet,3.4,False,False,USA,0
search_011437,user_05301,biographies,2025-06-29,25,Mobile,9.0,True,True,Canada,1
search_011438,user_05115,classic movies,2024-07-14,81,Mobile,38.1,False,False,USA,1
search_011439,user_09816,drama series,2024-05-26,75,Laptop,10.3,False,True,Canada,0
search_011440,user_01025,music documentaries,2024-01-01,42,Smart TV,5.8,False,False,USA,1
search_011441,user_07837,animated shows,2024-07-19,51,Tablet,3.7,True,True,USA,1
search_011442,user_07575,cooking shows,2025-07-14,77,Tablet,39.5,False,False,Canada,0
search_011443,user_04211,sci-fi,2024-07-29,10,Mobile,5.8,False,False,Canada,0
search_011445,user_08665,christmas movies,2025-11-09,26,Tablet,21.6,False,True,Canada,1
search_011446,user_01164,romantic comedies,2024-11-16,13,Tablet,6.6,True,False,Canada,0
search_011448,user_00538,comedy shows,2025-06-19,38,Smart TV,6.3,False,False,USA,0
search_011450,user_04727,superhero movies,2025-08-25,56,Smart TV,13.3,True,False,Canada,1
search_011451,user_03923,family movies,2025-11-25,39,Laptop,25.1,False,False,USA,1
search_011453,user_08571,superhero movies,2024-07-03,17,Smart TV,16.8,False,False,USA,1
search_011454,user_09916,drama series,2024-11-24,29,Smart TV,12.3,False,True,USA,0
search_011455,user_09759,family movies,2024-07-09,56,Tablet,45.8,False,True,Canada,1
search_011456,user_01137,superhero movies,2024-05-11,68,Mobile,17.6,False,False,USA,0
search_011457,user_03258,christmas movies,2025-11-12,10,Laptop,12.9,False,True,Canada,1
search_011458,user_00336,horror movies,2025-08-25,35,Tablet,24.5,False,False,Canada,1
search_011459,user_05189,halloween movies,2025-08-05,51,Tablet,11.6,True,False,Canada,1
search_011460,user_09593,new releases,2025-11-07,96,Smart TV,6.9,False,True,Canada,0
search_011462,user_08658,classic movies,2025-10-22,68,Mobile,13.9,False,False,Canada,0
search_011463,user_06475,travel documentaries,2024-06-15,9,Mobile,35.9,True,False,USA,0
search_011466,user_01414,drama series,2025-11-30,10,Tablet,7.9,False,False,USA,0
search_011467,user_03258,drama series,2024-09-07,65,Laptop,14.8,False,False,USA,0
search_011468,user_01615,korean drama,2024-12-20,31,Laptop,20.5,False,False,USA,1
search_011470,user_00841,thriller series,2024-03-03,68,Laptop,29.6,False,False,USA,1
search_011471,user_08864,halloween movies,2025-03-17,47,Smart TV,4.4,True,False,USA,0
search_011472,user_05652,documentaries,2024-12-20,10,Tablet,16.8,False,False,USA,1
search_011473,user_07158,netflix originals,2025-11-05,31,Laptop,28.8,False,False,USA,1
search_011474,user_07000,trending now,2025-11-10,76,Tablet,3.6,False,True,Canada,0
search_011476,user_03937,superhero movies,2024-06-03,24,Tablet,15.0,False,False,Canada,1
search_011477,user_07674,sci-fi,2025-03-31,28,Laptop,33.5,False,True,USA,0
search_011480,user_05430,korean drama,2024-08-03,77,Tablet,56.6,True,False,USA,1
search_011482,user_08917,true crime,2024-11-10,28,Tablet,16.8,False,False,USA,0
search_011483,user_08849,stand up comedy,2024-04-16,9,Smart TV,2.2,False,False,USA,0
search_011484,user_04634,family movies,2024-09-01,47,Laptop,23.4,False,False,USA,1
search_011486,user_04349,new releases,2025-02-22,74,Laptop,46.5,False,False,Canada,0
search_011488,user_08588,romantic comedies,2025-04-30,43,Mobile,40.1,False,True,USA,0
search_011489,user_03896,halloween movies,2024-03-06,79,Laptop,26.2,False,True,USA,0
search_011490,user_00458,thriller series,2024-05-20,76,Mobile,18.1,True,True,USA,1
search_011491,user_00259,korean drama,2025-07-17,65,Tablet,13.4,False,False,USA,1
search_011493,user_06157,shows with strong female leads,2024-08-19,89,Tablet,15.0,False,False,USA,1
search_011494,user_05321,action movies,2024-08-28,79,Smart TV,32.5,False,True,USA,1
search_011496,user_06548,true crime,2024-11-28,31,Mobile,33.3,False,True,USA,0
search_011497,user_04953,thriller series,2025-06-25,79,Smart TV,12.3,False,True,USA,1
search_011498,user_02703,drama series,2024-04-06,95,Laptop,16.8,False,False,Canada,1
search_011499,user_06252,biographies,2024-11-21,16,Laptop,21.5,True,False,USA,0
search_011501,user_03548,war movies,2024-05-09,87,Laptop,16.0,False,True,USA,1
search_011502,user_09062,music documentaries,2024-06-16,48,Laptop,7.0,False,False,Canada,0
search_011503,user_00643,travel documentaries,2025-05-07,64,Tablet,28.2,False,False,Canada,0
search_011505,user_08293,travel documentaries,2024-06-21,5,Mobile,19.4,False,False,USA,0
search_011506,user_09062,comedy shows,2025-10-01,25,Tablet,5.1,False,False,Canada,1
search_011507,user_05768,animated shows,2024-12-07,40,Laptop,40.1,False,False,USA,0
search_011508,user_01195,korean drama,2024-06-23,30,Tablet,51.5,False,False,USA,1
search_011509,user_03271,series with only one season,2024-05-31,62,Mobile,17.3,False,False,Canada,1
search_011510,user_09661,music documentaries,2024-07-29,76,Smart TV,11.7,False,True,USA,0
search_011512,user_08915,cooking shows,2024-10-13,9,Smart TV,22.9,False,False,USA,1
search_011513,user_04492,classic movies,2025-10-20,96,Smart TV,23.8,False,False,USA,1
search_011514,user_04232,superhero movies,2024-05-07,45,Mobile,30.3,False,False,USA,1
search_011515,user_04072,cooking shows,2025-09-03,45,Laptop,46.1,False,False,USA,1
search_011516,user_02913,travel documentaries,2025-11-25,7,Tablet,9.0,False,False,Canada,0
search_011518,user_06796,travel documentaries,2025-08-31,82,Tablet,7.8,False,False,USA,1
search_011519,user_05593,netflix originals,2024-06-23,70,Mobile,23.6,False,True,USA,1
search_011522,user_02568,true crime,2024-10-15,48,Laptop,16.1,False,True,Canada,1
search_011524,user_04739,superhero movies,2024-03-07,52,Tablet,21.1,True,True,USA,1
search_011528,user_06293,korean drama,2024-08-16,98,Smart TV,3.8,False,False,Canada,0
search_011530,user_04055,documentaries,2025-06-07,51,Tablet,1.5,False,False,Canada,1
search_011532,user_00724,cooking shows,2025-04-20,75,Laptop,16.8,True,False,USA,1
search_011533,user_04100,trending now,2024-05-18,91,Laptop,31.6,False,False,USA,0
search_011535,user_00564,romantic comedies,2024-11-06,78,Laptop,11.7,False,False,USA,1
search_011537,user_01483,sci-fi,2024-09-26,52,Smart TV,14.8,False,False,USA,0
search_011539,user_01100,award winning documentaries,2025-08-20,39,Mobile,32.2,False,False,USA,0
search_011540,user_07845,family movies,2025-02-15,94,Smart TV,14.2,False,False,Canada,1
search_011541,user_09047,classic movies,2025-06-06,43,Tablet,26.0,False,False,USA,0
search_011543,user_09539,comedy shows,2024-06-22,78,Smart TV,38.7,False,False,Canada,1
search_011544,user_03572,biographies,2025-11-18,93,Mobile,16.8,False,False,USA,1
search_011545,user_00645,action movies,2025-10-27,18,Laptop,6.5,False,False,USA,0
